candle_time,symbol,open,high,low,close,supertrend,supertrend_dir,demarker,fast_ma,slow_ma,stoch_k,stoch_d,wpr_9,wpr_28
2026-03-09T12:10:00,NIFTY2631023750CE,257.7,259.2,252.35,258.3,278.12,-1.0,0.29,272.28,274.39,0.0,1.44,-84.86,-90.71
2026-03-09T12:10:00,NIFTY2631023800CE,226.5,228.3,221.0,227.5,245.71,-1.0,0.28,240.54,242.51,0.0,2.01,-82.89,-89.34
2026-03-09T12:10:00,NIFTY2631023850CE,197.35,199.4,192.7,198.8,216.42,-1.0,0.25,210.96,212.94,0.99,2.19,-82.84,-89.45
2026-03-09T12:10:00,NIFTY2631023900CE,171.35,173.05,166.65,172.05,188.93,-1.0,0.3,182.99,184.59,1.48,2.69,-83.54,-89.82
2026-03-09T12:10:00,NIFTY2631023950CE,147.7,148.6,143.1,148.5,162.94,-1.0,0.28,158.35,159.83,0.98,2.31,-81.91,-88.87
2026-03-09T12:10:00,NIFTY2631024000CE,125.9,127.3,122.3,127.0,140.36,-1.0,0.28,136.03,137.26,0.37,2.42,-82.43,-88.99
2026-03-09T12:10:00,NIFTY2631024050CE,106.85,108.4,103.85,108.0,120.24,-1.0,0.27,115.98,117.1,1.35,2.69,-82.56,-89.05
2026-03-09T12:10:00,NIFTY2631024100CE,90.55,91.3,87.6,90.9,101.85,-1.0,0.29,98.14,99.04,1.09,3.07,-84.21,-90.1
2026-03-09T12:10:00,NIFTY2631023550PE,102.3,105.3,99.5,99.7,93.26,1.0,0.64,94.17,93.73,93.02,97.03,-28.14,-28.14
2026-03-09T12:10:00,NIFTY2631023600PE,114.25,117.8,111.4,112.15,104.58,1.0,0.63,105.74,105.23,94.0,97.05,-25.68,-25.68
2026-03-09T12:10:00,NIFTY2631023650PE,128.05,131.6,125.35,126.05,117.59,1.0,0.66,118.53,117.84,95.56,97.93,-23.72,-23.72
2026-03-09T12:10:00,NIFTY2631023700PE,144.0,147.7,140.65,140.95,132.07,1.0,0.66,133.22,132.39,93.57,97.86,-26.01,-26.01
2026-03-09T12:10:00,NIFTY2631023750PE,160.75,164.7,157.55,157.95,148.05,1.0,0.65,149.64,148.74,92.89,97.63,-24.19,-24.19
2026-03-09T12:10:00,NIFTY2631023800PE,179.7,184.4,176.3,176.6,166.28,1.0,0.66,167.55,166.51,95.0,98.33,-25.57,-24.88
2026-03-09T12:10:00,NIFTY2631023850PE,201.2,205.9,197.25,198.5,186.19,1.0,0.67,187.79,186.44,97.62,99.21,-22.32,-21.39
2026-03-09T12:10:00,NIFTY2631023900PE,224.9,229.8,220.55,221.45,208.14,1.0,0.68,210.53,208.98,94.29,98.1,-23.36,-21.74
2026-03-09T12:10:00,NIFTY2631023950PE,251.05,255.75,246.9,247.55,233.47,1.0,0.68,235.58,233.96,96.2,98.73,-21.58,-19.36
2026-03-09T12:10:00,NIFTY2631024000PE,280.0,284.65,275.35,275.5,260.69,1.0,0.68,262.8,261.09,94.59,98.2,-22.34,-19.72
