candle_time,symbol,open,high,low,close,supertrend,supertrend_dir,demarker,fast_ma,slow_ma,stoch_k,stoch_d,wpr_9,wpr_28
2026-03-09T12:48:00,NIFTY2631023900CE,195.45,196.0,186.95,188.2,184.66,1.0,0.69,193.13,191.17,68.13,81.21,-75.67,-41.97
2026-03-09T12:49:00,NIFTY2631023900CE,188.3,188.75,181.55,182.75,201.82,-1.0,0.66,192.78,191.4,37.91,64.58,-94.59,-56.68
2026-03-09T12:50:00,NIFTY2631023900CE,182.4,187.8,182.35,185.1,201.44,-1.0,0.62,192.37,191.46,16.58,40.87,-84.01,-50.34
2026-03-09T12:51:00,NIFTY2631023900CE,185.8,194.35,184.55,192.0,201.44,-1.0,0.65,192.63,192.01,17.58,24.02,-52.93,-31.71
2026-03-09T12:52:00,NIFTY2631023900CE,191.4,192.1,184.9,187.55,201.44,-1.0,0.65,191.53,191.9,24.34,19.5,-72.97,-43.72
2026-03-09T12:53:00,NIFTY2631023900CE,187.65,202.4,186.05,201.55,174.6,1.0,0.67,192.52,192.98,44.11,28.68,-9.91,-5.94
2026-03-09T12:54:00,NIFTY2631023900CE,198.7,206.35,198.7,206.35,182.95,1.0,0.68,193.17,193.79,58.42,42.29,0.0,0.0
2026-03-09T12:55:00,NIFTY2631023900CE,205.35,210.95,200.1,207.8,185.2,1.0,0.7,194.13,195.17,81.13,61.22,-10.71,-7.12
2026-03-09T12:56:00,NIFTY2631023900CE,207.3,209.95,205.7,209.05,188.47,1.0,0.69,195.59,195.95,88.27,75.94,-6.46,-4.29
2026-03-09T12:57:00,NIFTY2631023900CE,208.6,220.0,207.8,216.35,193.43,1.0,0.72,198.72,197.51,93.49,87.63,-9.49,-6.85
2026-03-09T12:58:00,NIFTY2631023900CE,217.75,218.85,211.1,215.0,194.61,1.0,0.72,202.31,199.25,95.05,92.27,-13.28,-9.38
2026-03-09T12:59:00,NIFTY2631023900CE,214.6,222.95,213.95,219.3,197.87,1.0,0.72,206.11,202.07,97.7,95.41,-9.51,-6.49
2026-03-09T13:00:00,NIFTY2631023900CE,219.3,220.6,211.95,213.5,197.87,1.0,0.68,208.49,204.87,88.26,93.67,-24.84,-16.8
2026-03-09T13:01:00,NIFTY2631023900CE,213.45,221.65,209.6,218.25,197.87,1.0,0.71,211.91,207.88,85.11,90.36,-12.74,-8.36
2026-03-09T13:02:00,NIFTY2631023900CE,219.25,221.7,215.8,219.05,197.87,1.0,0.81,213.85,210.34,80.34,84.57,-16.08,-6.93
2026-03-09T13:03:00,NIFTY2631023900CE,219.9,220.15,210.95,212.65,197.87,1.0,0.82,214.55,212.62,73.25,79.57,-45.08,-19.94
2026-03-09T13:04:00,NIFTY2631023900CE,213.05,218.55,205.05,217.0,197.87,1.0,0.73,215.57,214.03,65.64,73.08,-33.24,-12.62
2026-03-09T13:05:00,NIFTY2631023900CE,216.8,219.3,212.55,217.35,197.87,1.0,0.7,216.49,215.03,57.76,65.55,-31.28,-12.4
2026-03-09T13:06:00,NIFTY2631023900CE,216.9,219.45,213.55,215.1,197.87,1.0,0.7,216.36,215.69,42.68,55.36,-43.85,-18.36
2026-03-09T13:07:00,NIFTY2631023900CE,215.25,216.25,211.0,213.55,197.87,1.0,0.58,216.19,216.1,22.4,40.95,-52.51,-22.71
2026-03-09T13:08:00,NIFTY2631023900CE,213.4,213.95,207.0,211.3,197.87,1.0,0.49,215.31,215.64,1.72,22.26,-62.46,-28.14
2026-03-09T13:09:00,NIFTY2631023900CE,210.95,213.6,209.0,209.05,197.87,1.0,0.43,214.81,215.1,0.0,8.04,-75.98,-33.57
2026-03-09T13:10:00,NIFTY2631023900CE,209.05,213.1,209.05,211.65,197.87,1.0,0.43,214.08,214.4,4.96,2.23,-60.36,-27.29
2026-03-09T13:11:00,NIFTY2631023900CE,211.4,211.6,204.9,206.8,197.87,1.0,0.19,212.72,213.8,4.96,3.31,-87.54,-39.01
2026-03-09T13:12:00,NIFTY2631023900CE,206.5,210.6,202.75,208.15,197.87,1.0,0.18,212.22,212.88,7.33,5.75,-67.66,-35.75
